Identifier,Rated,Votes,Bayesian_Score,Wilson_Score,BTL_Score,DM_Score,My_WRS
eXistenZ,3.4,104740,3.399982588987499,3.385841861327037,3.655913978494624,3.3998472480786672,2.846394389262834
Long Shot,3.4,117055,3.3999844199649885,3.386608986998345,3.655913978494624,3.3998633179566036,2.873767314204447
Lady Macbeth,3.4,25804,3.399929430649029,3.3714093342781766,3.655913978494624,3.399380061218954,2.501425730598647
All the Money in the World,3.4,88828,3.3999794718603025,3.3846229427379675,3.655913978494624,3.3998198867537965,2.8058189356744956
The Iceman,3.4,77812,3.399976567516889,3.383567676386277,3.655913978494624,3.3997943894007734,2.773215088787286
Selena,3.4,30826,3.3999409087964763,3.3738518756652427,3.655913978494624,3.3994810418085692,2.545213484488682
One Hour Photo,3.4,129191,3.3999858829628367,3.387254797090071,3.655913978494624,3.399876157156568,2.8980585947511988
The Score,3.4,132088,3.3999861924654526,3.387395626410092,3.655913978494624,3.3998788732181118,2.903519366582183
Role Models,3.4,237717,3.399992326521342,3.3906093519199003,3.655913978494624,3.399932694491885,3.048214567864231
The Stanford Prison Experiment,3.4,45238,3.3999597133898605,3.37843101962914,3.655913978494624,3.3996463541321305,2.639664936448151
The Vow,3.4,200919,3.399990921485403,3.389784170479624,3.655913978494624,3.3999203679003003,3.0068016840721885
Before We Go,3.4,61975,3.3999705844417574,3.3815815471411064,3.655913978494624,3.3997418522103904,2.7171794953351167
Walk Hard: The Dewey Cox Story,3.4,76020,3.399976015512028,3.383374608559524,3.655913978494624,3.399789542913515,2.7674778769589348
Now and Then,3.4,31714,3.3999425607606093,3.374222072198994,3.655913978494624,3.399495570478262,2.552206523553645
Storks,3.4,65808,3.3999722964560117,3.3821275596823215,3.655913978494624,3.3997568869372308,2.7319564455760874
Tenacious D in the Pick of Destiny,3.4,113566,3.3999839415223208,3.3864043909514976,3.655913978494624,3.3998591189652285,2.866316099878299
22 July,3.4,36384,3.399949923148707,3.375939798591755,3.655913978494624,3.399560306686086,2.5860322786783536
Inland Empire,3.4,60547,3.3999698912487415,3.381364963437776,3.655913978494624,3.399735764301757,2.7114393581296783
Athena,3.4,20857,3.3999127325776053,3.3681826694510715,3.655913978494624,3.3992330553158854,2.4490174570926797
Munich: The Edge of War,3.4,34463,3.3999471358618485,3.375275700508111,3.655913978494624,3.399535801322966,2.572675686434627
Madagascar 3: Europe's Most Wanted,3.4,192468,3.3999905229640865,3.389561920357595,3.655913978494624,3.399916871457295,2.9962201586595842
Brother Bear,3.4,119373,3.3999847223734116,3.386739920304778,3.655913978494624,3.3998659719546316,2.8785959042220863
Escape from Pretoria,3.4,41437,3.3999560223684524,3.3774599572784956,3.655913978494624,3.3996139182471885,2.618054268719858
The Ghost and the Darkness,3.4,64744,3.399971841528537,3.381980874640142,3.655913978494624,3.399752891936555,2.72794263726193
Night of the Living Dead,3.4,44420,3.399958972340904,3.3782326355272914,3.655913978494624,3.3996398424310637,2.635171669859603
Street Kings,3.4,118792,3.3999846476834787,3.3867074629642486,3.655913978494624,3.3998653164642203,2.877394494962558
I'm Not There,3.4,60393,3.3999698145360093,3.3813411476673134,3.655913978494624,3.3997350905659123,2.710812254410385
The Pledge,3.4,64385,3.399971684643439,3.381930562132885,3.655913978494624,3.399751514210281,2.726573457029382
To Die For,3.4,51282,3.39996445686901,3.3797461697936475,3.655913978494624,3.3996880301050947,2.6705438704718287
The Imaginarium of Doctor Parnassus,3.4,152533,3.39998804257355,3.3882723999692455,3.655913978494624,3.3998951081042104,2.938956723727931
Odd Thomas,3.4,56187,3.399967556946494,3.380653233447079,3.655913978494624,3.3997152619589976,2.6930367527836205
Horton Hears a Who!,3.4,147452,3.3999876306761943,3.3880716631059844,3.655913978494624,3.39989149379141,2.930614461026277
Green Zone,3.4,141109,3.399987074858847,3.387805987613235,3.655913978494624,3.399886616494465,2.9197871753392346
Patch Adams,3.4,119769,3.3999847728657393,3.3867619070241473,3.655913978494624,3.3998664150817373,2.8794114186726105
An Ideal Husband,3.4,16442,3.399889370603929,3.3641417801962508,3.655913978494624,3.3990271782087915,2.3904513588620233
The American President,3.4,59596,3.3999694111927035,3.381216418842839,3.655913978494624,3.399731548128387,2.707541020476093
History of the World: Part I,3.4,54146,3.3999663351538856,3.3802908254238972,3.655913978494624,3.3997045299255784,2.6839255688091317
Freeway,3.4,30504,3.399940286050926,3.3737136495989404,3.655913978494624,3.3994755645874983,2.5426278430332134
Jay and Silent Bob Strike Back,3.4,159091,3.3999885353240207,3.388517116574912,3.655913978494624,3.3998994317896116,2.949322394681663
Four Brothers,3.4,153460,3.399988114780796,3.3883079424546345,3.655913978494624,3.3998957417000617,2.9404487013175222
"See No Evil, Hear No Evil",3.4,56990,3.399968013674614,3.3807904408435596,3.655913978494624,3.399719273620493,2.6965309913073026
Dead Men Don't Wear Plaid,3.4,23129,3.3999212865093402,3.3697934866685237,3.655913978494624,3.3993083772801933,2.47447733543839
Sunshine Cleaning,3.4,73285,3.3999751210199767,3.383066377233609,3.655913978494624,3.39978168917997,2.75845549287592
Spies in Disguise,3.4,54354,3.3999664638629508,3.3803286925323546,3.655913978494624,3.399705660516198,2.684869676837213
Worth,3.4,17328,3.399895010933364,3.3650756688522283,3.655913978494624,3.3990769053251024,2.4033746216134406
The Burning Plain,3.4,20943,3.399913090077645,3.368248393394671,3.655913978494624,3.3992362039335497,2.450030662666444
The Brood,3.4,33049,3.3999448774887457,3.3747502091161303,3.655913978494624,3.39951594360743,2.562359607669435
Ice Age: The Meltdown,3.4,290269,3.399993715533603,3.391503071410993,3.655913978494624,3.3999448796654197,3.097395992474314
The Rescuers Down Under,3.4,45829,3.399960232350313,3.3785710262819806,3.655913978494624,3.399650914168521,2.6428610233341487
You Only Live Twice,3.4,114778,3.3999841110182185,3.38647652121609,3.655913978494624,3.3998606065358112,2.868930119583133
Motherless Brooklyn,3.4,61226,3.3999702248841306,3.381468893527079,3.655913978494624,3.3997386944521564,2.714185428764575
Mr. Peabody & Sherman,3.4,75654,3.399975899556166,3.383334333402361,3.655913978494624,3.399788524828507,2.766289482471536
Martha Marcy May Marlene,3.4,54967,3.399966837522947,3.3804390357937635,3.655913978494624,3.399708942734483,2.687631202302454
Detroit Rock City,3.4,40716,3.3999552445665504,3.3772605372303928,3.655913978494624,3.3996070823408067,2.6137320376384885
Three Steps Above Heaven,3.4,28075,3.3999351288888886,3.372595234411924,3.655913978494624,3.3994301994301996,2.5221956315571226
To the Bone,3.4,53226,3.399965753810346,3.380120676993403,3.655913978494624,3.399699423268396,2.679705739439848
El Mariachi,3.4,70030,3.3999739654680363,3.382676218016357,3.655913978494624,3.3997715428000284,2.7472682377539757
Jalla! Jalla!,3.4,14333,3.3998731488562886,3.3615787089098523,3.655913978494624,3.398884084251639,2.3566505555267963
The Skeleton Twins,3.4,44071,3.399958647809433,3.3781463148036055,3.655913978494624,3.399636990652509,2.633229378727063
What If,3.4,80517,3.3999773542517406,3.3838467881389196,3.655913978494624,3.3998012965400757,2.7816297985499174
Unknown,3.4,267011,3.3999931682274838,3.391140209210734,3.655913978494624,3.3999400784971687,3.076830209076033
Enemy Mine,3.4,50308,3.399963769411017,3.3795504021030807,3.655913978494624,3.39968199073798,2.665822062502336
The First Time,3.4,72836,3.3999749677578683,3.3830141201911785,3.655913978494624,3.399780343487871,2.7569421940502754
Calibre,3.4,32047,3.3999431566813096,3.3743569020544246,3.655913978494624,3.3995008111818295,2.5547785474957845
Dead Calm,3.4,42755,3.3999573764747106,3.3778113443191247,3.655913978494624,3.399625818521983,2.625764462865825
Dead Again,3.4,29757,3.3999387895460798,3.3733843618096144,3.655913978494624,3.3994624017203146,2.536522814948892
Zombie,3.4,29826,3.399938930914446,3.3734152970851854,3.655913978494624,3.3994636452013003,2.5370931209064578
The War of the Roses,3.4,56115,3.3999675153565385,3.380640786946106,3.655913978494624,3.3997148966500355,2.6927210103892403
EO,3.4,12508,3.3998547141264535,3.3588536485304448,3.655913978494624,3.3987213298169903,2.3231155884989327
Joe,3.4,50377,3.3999638189858605,3.379564457661805,3.655913978494624,3.3996824262633476,2.6661595605965434
Sea of Love,3.4,42685,3.3999573066573063,3.377793093029016,3.655913978494624,3.3996252049660343,2.6253609825995894
Goon,3.4,89525,3.3999796315936366,3.384683068022824,3.655913978494624,3.3998212889534236,2.8077435568832843
The Mechanic,3.4,15142,3.399879903896788,3.3626252990482848,3.655913978494624,3.3989436852181947,2.370170343629127
Serial Mom,3.4,31762,3.399942647428643,3.3742416381976987,3.655913978494624,3.3994963326722702,2.5525789269664667
Bernie,3.4,62369,3.3999707701180726,3.3816399890641966,3.655913978494624,3.3997434828614486,2.7187399868915834
The Importance of Being Earnest,3.4,24376,3.3999253050028657,3.3705799303454773,3.655913978494624,3.3993437512817355,2.487407504010455
Tristan + Isolde,3.4,53778,3.3999661050011145,3.380223291247435,3.655913978494624,3.3997025082275063,2.6822463047708305
Untamed Heart,3.4,14855,3.399877591412278,3.362263848510347,3.655913978494624,3.3989232839838492,2.365458575216515
Rise of the Footsoldier,3.4,21384,3.399914878230848,3.3685791462655166,3.655913978494624,3.3992519519379116,2.455161779009261
Night Train to Lisbon,3.4,20420,3.3999108695652174,3.36784228839536,3.655913978494624,3.39921664626683,2.4438035407154786
Magic,3.4,12693,3.399856823353998,3.3591565303171422,3.655913978494624,3.398739959048669,2.3267307096531846
Bell Book and Candle,3.4,12307,3.3998523508942298,3.358516828421383,3.655913978494624,3.3987004548408053,2.3191267005158673
The Last Full Measure,3.4,13534,3.399865687573616,3.360453889713054,3.655913978494624,3.3988182288204447,2.342527131625331
Danger Close,3.4,14576,3.399875256392725,3.3619022489632493,3.655913978494624,3.398902681571909,2.3607900657015883
Elizabeth: The Golden Age,3.4,73997,3.399975360244169,3.38314826469396,3.655913978494624,3.3997837896273073,2.7608362953957495
Always Be My Maybe,3.4,60886,3.399970058750164,3.381417069697861,3.655913978494624,3.399737235387824,2.712814199260662
Man Up,3.4,55426,3.399967111904247,3.3805204544729666,3.655913978494624,3.3997113528530964,2.6896788788276362
Bugsy Malone,3.4,18959,3.399904019148824,3.36661979199342,3.655913978494624,3.3991562961400548,2.4255242892144806
Bhediya,3.4,23160,3.399921391641534,3.3698138064879686,3.655913978494624,3.3993093028275414,2.4748071431173884
Lost and Delirious,3.4,21984,3.399917196151402,3.3690130161582195,3.655913978494624,3.399272363454454,2.4619755119001363
A Christmas Carol,3.4,124023,3.3999852949473297,3.386991406489996,3.655913978494624,3.399870996871674,2.8880057901724183
The East,3.4,51726,3.399964761665636,3.379833566614592,3.655913978494624,3.399690707699445,2.672666635086843
Bulworth,3.4,26966,3.399932465946106,3.3720348996635563,3.655913978494624,3.3994067702346964,2.5122716992560634
Harsh Times,3.4,67702,3.3999730709056557,3.382380045944342,3.655913978494624,3.399763687654157,2.7389433431321186
Collateral Beauty,3.4,103590,3.39998239579313,3.3857633089939103,3.655913978494624,3.3998455523915245,2.843675811028126
The Map of Tiny Perfect Things,3.4,26121,3.399930285430438,3.371584138011671,3.655913978494624,3.3993875832504017,2.504432270637876
Wildlife,3.4,30598,3.3999404691986426,3.3737542273559367,3.655913978494624,3.399477175440316,2.543385467728494
Kiss Me,3.4,11639,3.399843913080674,3.357335165335577,3.655913978494624,3.3986259017519753,2.3053857918081775
The Diary of a Teenage Girl,3.4,33003,3.3999448007745134,3.3747325473316185,3.655913978494624,3.3995152690256907,2.562016639080247
Bottle Shock,3.4,17481,3.3998959272146485,3.365229682031835,3.655913978494624,3.3990849822715314,2.4055391998882762
Hitchcock,3.4,78257,3.3999767006781,3.3836145874938204,3.655913978494624,3.399795558508599,2.7746193068075184
Coffy,3.4,12398,3.399853430269923,3.3586703379764766,3.655913978494624,3.3987099895186645,2.3209406237688017
The Exception,3.4,14809,3.3998772124638266,3.3622049369317306,3.655913978494624,3.3989199405967327,2.364694924515902
Young Sherlock Holmes,3.4,22855,3.3999203449028594,3.369612086201234,3.655913978494624,3.3993000874890638,2.4715428927322405
Nine Days,3.4,10248,3.399822829675665,3.3545118201217687,3.655913978494624,3.3984394811274745,2.274046988369128
A Prayer Before Dawn,3.4,25466,3.3999284958457436,3.3712193558564154,3.655913978494624,3.3993718346354678,2.498179059460929
Devil in a Blue Dress,3.4,22656,3.399919646789395,3.369478274757403,3.655913978494624,3.3992939411323415,2.469389536170292
Six Degrees of Separation,3.4,22071,3.3999175218118527,3.3690744495624103,3.655913978494624,3.399275231020112,2.4629480362035454
Oliver Twist,3.4,33821,3.3999461338608246,3.375041207811292,3.655913978494624,3.3995269910719563,2.5680453588449104
Arctic,3.4,56520,3.3999677479229273,3.3807104881762906,3.655913978494624,3.399716939407342,2.6944918180296695
Romper Stomper,3.4,41028,3.3999555844977847,3.377347479347321,3.655913978494624,3.3996100699437033,2.615611725596162
The Boys in the Band,3.4,17224,3.3998943788352434,3.364969806416474,3.655913978494624,3.39907133321725,2.4018923360155373
Fantastic Voyage,3.4,20274,3.399910229285574,3.367726114879774,3.655913978494624,3.3992110064598844,2.4420366952689947
Capricorn One,3.4,24023,3.399924209695509,3.3703635493246527,3.655913978494624,3.399334110204761,2.4838156089631322
The Boxtrolls,3.4,60444,3.3999698399841307,3.3813490448074317,3.655913978494624,3.3997353140664033,2.7110201085347416
The Idiots,3.4,33282,3.3999452628105122,3.3748391052289244,3.655913978494624,3.3995193318713013,2.5640895181708014
The Golden Voyage of Sinbad,3.4,10113,3.399820476237331,3.354207052292832,3.655913978494624,3.398418659814192,2.270781907537451
The Alamo,3.4,17012,3.399893066463486,3.3647510003967263,3.655913978494624,3.3990597637656457,2.398842836343944
Denial,3.4,22847,3.3999203170721053,3.369606740704232,3.655913978494624,3.3992998424645546,2.4714566879522977
Swan Song,3.4,16193,3.399887674690636,3.3638655689242642,3.655913978494624,3.3990122237313245,2.3866939097340314
The Prince of Tides,3.4,19095,3.3999047009663097,3.3667395036183145,3.655913978494624,3.3991623036649217,2.4272842913143235
Mr. Holmes,3.4,66568,3.3999726125071303,3.3822301704351254,3.655913978494624,3.3997596623255673,2.734783916292387
Kodachrome,3.4,18903,3.399903735556376,3.366570122577415,3.655913978494624,3.3991537973344617,2.424795910208973
Poolhall Junkies,3.4,10630,3.3998291666666667,3.3553423761573025,3.655913978494624,3.398495533615421,2.283058069434374
Victoria & Abdul,3.4,37520,3.399951437317008,3.3763082307101295,3.655913978494624,3.3995736175882745,2.593602845673671
Middle Men,3.4,38154,3.3999522432206053,3.376506642038951,3.655913978494624,3.399580701800361,2.5977289178202407
Florence Foster Jenkins,3.4,58440,3.3999688066336122,3.381030983612394,3.655913978494624,3.399726238343742,2.7027177074918467
Ms .45,3.4,11925,3.3998476409185803,3.357853286639461,3.655913978494624,3.398658843252305,2.3113629816554813
Rendition,3.4,57671,3.3999683910535157,3.380904544966887,3.655913978494624,3.3997225882516124,2.6994559819778856
Under the Shadow,3.4,29344,3.3999379295094236,3.3731969167591562,3.655913978494624,3.3994548366213495,2.533081351494657
Anonymous,3.4,41756,3.3999563579390517,3.377546532315787,3.655913978494624,3.3996168674121785,2.6199426563744654
The Football Factory,3.4,32138,3.399943317385361,3.3743933814027964,3.655913978494624,3.399502224434558,2.555476764100075
We Own the Night,3.4,91414,3.399980052260999,3.3848425416369716,3.655913978494624,3.399824981677769,2.812885251960516
Year of the Dragon,3.4,17068,3.399893416286949,3.3648091956568535,3.655913978494624,3.3990628477713347,2.3996520420060237
T-34,3.4,13693,3.399867241504766,3.360685583176404,3.655913978494624,3.398831946269528,2.3454029796765115
Foul Play,3.4,16480,3.3998896249243797,3.3641833794137295,3.655913978494624,3.3990294206854714,2.39101977547652
Fellini Satyricon,3.4,16894,3.3998923217658166,3.3646274253427504,3.655913978494624,3.3990531984141072,2.3971289691998083
The Life Ahead,3.4,15156,3.399880014467973,3.362642666691367,3.655913978494624,3.398944660642438,2.3703978958116214
Who Am I?,3.4,42116,3.399956730541194,3.377643047945193,3.655913978494624,3.399620141971938,2.6220565025456337
